gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromatin_change,change_score,combined_score
ADAM20,1.11738122513967,-1.65545057885536,1.66169854318842,-0.9962400133534,0.319133542101985,,Tx-Het,-4,-2.82772528942768
STK26,464.561729338767,1.52389757058554,1.02471914847042,1.4871368148631,,,ReprPCWk-Tx,2,1.76194878529277
CDCA7,43.1563055879173,2.55634807171782,1.03885208525017,2.46074307210176,,,ReprPCWk-Tx,2,2.27817403585891
NKX6-2,0.732406332627197,2.89513505719323,3.06878764436537,0.943413293034145,0.345469546456164,,ReprPCWk-Tx,2,2.4475675285966147
GFI1,237.58377275558,3.14294107040834,1.18481564187905,2.65268364065807,,,ReprPCWk-Tx,2,2.57147053520417
MAMDC2,51.1335453490105,-2.24438029802921,0.91740515501811,-2.44644395745182,,,Tx-Het,-4,-3.122190149014605
SOAT2,113.29933947866,0.414689305129378,1.041094590061,0.398320487963615,,,ReprPCWk-Tx,2,1.207344652564689
ENTPD3,1.92701063998516,-0.537386801298838,1.18999878565265,-0.451586008135387,0.651567251661794,,Tx-ReprPCWk,-2,-1.268693400649419
GLIS1,3.15098913474985,-0.890319919755485,1.74477301509248,-0.510278364035964,0.609856458317604,,Tx-ReprPCWk,-2,-1.4451599598777425
ISX,318.18944054842,8.57181489901117,1.96414681853754,4.36414163040702,,,Het-Tx,4,6.285907449505585
MCTP1,220.403156760782,1.53295186298858,0.799337914482048,1.91777699420387,,,ReprPCWk-Tx,2,1.76647593149429
SYNE3,276.750410775185,0.406281348146787,0.573114497436109,0.708900839124349,,,ReprPCWk-Tx,2,1.2031406740733934
BASP1,445.522599693429,-0.738457794520218,0.782090633106662,-0.944209997231237,,,Tx-ReprPCWk,-2,-1.369228897260109
GPR35,122.787810194459,2.91299356463025,1.20190339100228,2.42365034198055,,,ReprPCWk-Tx,2,2.456496782315125
GGN,3.05747253239435,1.19781383152419,1.2353290149378,0.969631423726005,0.332230243767349,,ReprPC-Tx,3,2.098906915762095
COL4A5,161.065848679206,1.61696122406106,1.15359562693606,1.40167072959153,,,ReprPCWk-Tx,2,1.8084806120305301
TICAM2,1.29847066189438,-0.892196898993176,1.07310005750283,-0.831420045833724,0.405736378648403,,Tx-ReprPCWk,-2,-1.446098449496588
ZNF878,1.95449013911184,1.03786376753423,1.01277195990929,1.02477537749681,0.305469186966161,,Het-Tx,4,2.518931883767115
ZNF625,1.1617181718114,-0.470486103376486,1.44716924613844,-0.325107864634292,0.745099436890933,,Tx-Het,-4,-2.235243051688243
SLC22A31,4612.13632595793,5.08116401883385,2.59357696860012,1.95913369078705,,,ReprPCWk-Tx,2,3.540582009416925
GRIN2B,2.14942074565375,-3.41059733568449,1.2550119179961,-2.71758163151968,0.0065760931339846,,Tx-Het,-4,-3.705298667842245
