Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,"GO_Biological_Process_2021__nucleotide-excision repair, preincision complex assembly (GO:0006294)",0.24184257869929027,0.6579475159722376,0.91875,1.0,1.0,17/29,47.20%,CETN2;PARP1;CHD1L;CUL4B;UBA52;DDB2;DDB1;ERCC2;RPA2;XPC;RBX1;UBC;ERCC3;XPA;RPS27A;RPA1;GTF2H2
prerank,Reactome_2022__Signaling By RAF1 Mutants R-HSA-9656223,0.23090250913754456,0.6577610052076782,0.9528795811518325,1.0,1.0,5/37,15.74%,VWF;SRC;CAMK2A;CNKSR2;HRAS
prerank,GO_Biological_Process_2021__regulation of protein polymerization (GO:0032271),0.25136217740838035,0.6577330995426415,0.9265536723163842,1.0,1.0,12/35,26.52%,PAK3;MAPT;ARHGAP28;PLEKHG2;DBN1;ARL2;HAX1;ESAM;PRUNE1;GBA2;CAMSAP2;CAMSAP1
prerank,Reactome_2022__CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,0.294086043880749,0.6576329791653063,0.8947368421052632,1.0,1.0,6/15,38.05%,AMER1;PPP2R5A;CTNNB1;PPP2R1A;AXIN1;GSK3B
prerank,"Elsevier_Pathway_Collection__Glioblastoma, Secondary",0.2220719492664325,0.6575369780912346,0.9368421052631579,1.0,1.0,13/50,26.07%,CDKN2A;FGF2;PDGFRB;PDGFB;PDGFA;SHC1;PDPK1;EGF;CDK6;PLCG1;NF2;MAP2K2;MYC
prerank,Reactome_2022__SUMOylation Of Transcription Cofactors R-HSA-3899300,0.22848770235548094,0.6572549984390598,0.9700598802395209,1.0,1.0,21/42,44.96%,PCGF2;PIAS3;PIAS1;CBX8;TRIM28;NPM1;NCOR2;PARK7;HIPK2;PIAS4;UBE2I;CBX2;MRTFA;NCOA2;MBD1;DAXX;ZNF131;DDX17;RING1;PHC2;DDX5
prerank,GO_Biological_Process_2021__phosphatidylinositol biosynthetic process (GO:0006661),-0.16254625849364746,-0.6572516990588829,1.0,1.0,1.0,26/123,20.46%,PITPNM3;CWH43;SOCS2;IP6K3;PTPN13;PIK3C2G;PIK3CD;SLA2;PLEKHA2;FAM126A;PIK3R5;FAM126B;PIK3R1;TPTE2;CISH;PLCG2;PI4K2B;BMX;PIP4K2A;PIK3R4;INPP5D;MTMR9;MTMR2;RAB14;PIGV;SOCS6
prerank,GO_Biological_Process_2021__regulation of receptor-mediated endocytosis (GO:0048259),0.23046724393455462,0.6569902787491144,0.9069767441860465,1.0,1.0,1/37,0.45%,DKK1
prerank,WikiPathway_2021_Human__Host-pathogen interaction of human coronaviruses - autophagy WP4863,-0.23394601245866337,-0.6563620012627063,0.9080459770114943,1.0,1.0,19/19,76.63%,PIK3R4;MAP1LC3A;ATG5;ULK2;ZFYVE1;WIPI1;BECN1;PIK3C3;ATG16L1;ATG12;ATG3;ATG7;ATG13;ATG16L2;MTOR;ATG4A;ULK1;RB1CC1;ATG10
prerank,GO_Biological_Process_2021__filopodium assembly (GO:0046847),0.28090443470508,0.6563525745764363,0.9056603773584906,1.0,1.0,3/16,12.68%,FGD1;DNM3;SPEF1
prerank,Elsevier_Pathway_Collection__ESR1 Signaling in Breast Cancer,-0.1926638591984967,-0.656105619997028,1.0,1.0,1.0,15/51,24.93%,FOS;ESR1;MAP2K1;FOXO1;PIK3R1;AKT1;PGR;BCL2;MAPK10;MAP2K3;JUN;JAK2;MAP3K5;MAP2K4;NCOA1
prerank,GO_Biological_Process_2021__atrioventricular valve morphogenesis (GO:0003181),0.2520209470305374,0.6559464843202881,0.8972602739726028,1.0,1.0,5/19,27.00%,EFNA1;OLFM1;HEY1;TGFB2;HEYL
prerank,GO_Biological_Process_2021__positive regulation of endothelial cell migration (GO:0010595),0.20535178631365422,0.6558569644919393,0.9855072463768116,1.0,1.0,16/86,21.80%,TDGF1;BMP4;FGF2;HSPB1;PRKD1;PDGFB;SMOC2;PDPK1;PRKCA;GFUS;ROCK2;EGF;FGF18;SPARC;FOXC2;PLCG1
prerank,GO_Biological_Process_2021__blood vessel morphogenesis (GO:0048514),0.22127111076340938,0.6558100516190948,0.9680851063829787,1.0,1.0,8/55,13.30%,TNNI3;EGFL7;COL4A1;RASIP1;SOX18;RAMP2;GJA5;FLT1
prerank,Elsevier_Pathway_Collection__Histone Acetylation,0.26203250613240586,0.6556594381939468,0.9588235294117647,1.0,1.0,6/20,30.96%,KAT2A;HDAC1;KPNA2;MECP2;NCOR2;RBBP7
prerank,GO_Biological_Process_2021__phosphatidylethanolamine acyl-chain remodeling (GO:0036152),0.2656010597464834,0.6552112907696049,0.9329268292682927,1.0,1.0,6/22,22.98%,PLA2G2A;PLA2G4C;PLA2G4F;PLA2G6;ABHD4;PLA2G4E
prerank,MSigDB_Oncogenic_Signatures__RB P107 DN.V1 DN,-0.16102410738965042,-0.65504397383447,1.0,1.0,1.0,34/113,28.91%,CHAC1;S100A8;CXCL12;PEX3;GJB2;TLR2;PRSS12;PANK1;CRABP2;CCDC90B;GUCA2A;HSD17B12;GBE1;PIK3R4;CBR4;ANXA4;LPAR3;PPBP;LPCAT3;GNG12;NMI;PGD;COG6;STX7;TPRG1L;COQ9;BSDC1;ELOVL6;NIPSNAP1;EDN1;GLRX;PTPRE;SAR1B;DGAT1
prerank,KEGG_2021_Human__Pancreatic cancer,0.21236744076645167,0.6538864174426896,0.9752475247524752,1.0,1.0,11/76,22.58%,E2F1;PIK3R2;CDKN2A;E2F2;IKBKG;SMAD3;EGF;CDK6;TGFB2;RALGDS;RAD51
prerank,GO_Biological_Process_2021__establishment of epithelial cell polarity (GO:0090162),0.2740819555941775,0.6536690194608819,0.9101123595505618,1.0,1.0,1/20,4.77%,FERMT1
prerank,Elsevier_Pathway_Collection__Transcytosis,-0.20007629028491145,-0.6536321122615686,0.9696969696969697,1.0,1.0,3/37,8.73%,TRPV4;TF;LAMP3
prerank,WikiPathway_2021_Human__Ebola Virus Pathway on Host WP4217,-0.15897837389331285,-0.6534775381327241,1.0,1.0,1.0,36/125,24.54%,CLEC4M;TIMD4;PIK3CD;ICAM3;AXL;CD300A;HLA-DQA2;MBL2;REL;TLR4;HLA-DOB;PIK3R1;AKT1;HAVCR2;TIAM1;ITGB3;CLEC10A;CTSB;HLA-DQA1;ITGA4;TPCN2;CAV2;ITGA3;IQGAP1;HLA-DQB2;HLA-DOA;HLA-DRB5;HLA-DRA;STAT1;CD209;HLA-DPA1;IGF1R;DDX58;TFAP2A;HLA-DPB1;HLA-DRB1
prerank,MSigDB_Hallmark_2020__UV Response Dn,-0.15860799379324614,-0.653280780604144,1.0,1.0,1.0,48/144,26.96%,HAS2;PRKAR2B;MT1E;RND3;KCNMA1;PIK3CD;BCKDHB;ADGRL2;FYN;AMPH;CCN1;GCNT1;IGFBP5;DDAH1;CITED2;CELF2;PRKCE;SYNE1;NOTCH2;ITGB3;ACVR2A;F3;MGLL;LPAR1;DUSP1;DLC1;ANXA4;MIOS;SMAD7;ICA1;INPP4B;PLPP3;LDLR;AKT3;MGMT;PDLIM5;PTPN21;IGF1R;PTEN;KALRN;ID1;NR3C1;DMAC2L;INSIG1;CACNA1A;PEX14;CDKN1B;NR1D2
prerank,Reactome_2022__Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377,-0.24121539315365295,-0.6532558716639394,0.9404761904761905,1.0,1.0,7/18,25.16%,ACE2;ENPEP;GZMH;CTSZ;AGXT;ANPEP;CPB2
prerank,GO_Biological_Process_2021__regulation of mitotic spindle assembly (GO:1901673),0.2681539345560868,0.6528328068892022,0.906832298136646,1.0,1.0,8/19,36.78%,PLK1;TPR;CEP97;CCSAP;CHMP2A;HNRNPU;DRG1;EML3
prerank,Elsevier_Pathway_Collection__HRAS Signaling,0.22447350203633082,0.6527667891338655,0.9542857142857143,1.0,1.0,8/44,21.73%,RASGRF1;RASGRF2;RIN1;PDPK1;RGS14;HRAS;FDFT1;RALGDS
prerank,GO_Biological_Process_2021__peptide metabolic process (GO:0006518),-0.16894262878299024,-0.652521135803398,1.0,1.0,1.0,20/78,23.01%,GSTA2;GSTZ1;ADAMTS13;GSTA1;GSTT2B;GSTM5;ENPEP;PCSK5;HPGDS;NLN;CARNMT1;MMACHC;GGT2;DMD;GSTP1;TRHDE;GSTM1;MIPEP;NAT8B;ANPEP
prerank,WikiPathway_2021_Human__RAC1/PAK1/p38/MMP2 Pathway WP3303,0.20922133015276692,0.6523861346434909,0.9466019417475728,1.0,1.0,9/67,17.74%,MAPK12;MAPK11;BIRC5;SRC;IKBKG;HRAS;STMN1;ANGPT2;MSH2
prerank,Reactome_2022__Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,0.27123812317023066,0.6523355562501096,0.9132947976878613,1.0,1.0,4/20,18.50%,ARHGEF11;ROCK2;RHOC;LIMK2
prerank,"GO_Biological_Process_2021__antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",0.21531554744367243,0.6522534740481604,0.9516129032258065,1.0,1.0,35/71,47.30%,PSMD4;IKBKG;CD36;PSMB4;PSMD1;PSMB3;PSMD14;PSMB5;PSMD2;PSMA1;HLA-F;PSMD10;ITGAV;PSMC4;PSMC3;ITGB5;PSMC5;PSMB6;PSMD8;PSME2;PSMD13;PSMB7;PSMA7;HLA-A;PSME3;HLA-B;PSMB2;PSMA6;HLA-G;PSMD9;PSMC2;TAP2;PSME1;PSMB1;PSMD3
prerank,Reactome_2022__Beta-catenin Phosphorylation Cascade R-HSA-196299,0.2830506107455697,0.6520202217159241,0.9034090909090909,1.0,1.0,9/17,47.62%,AMER1;PPP2R5A;CTNNB1;PPP2R1A;AXIN1;GSK3B;PPP2R5B;CSNK1A1;FRAT1
prerank,"GO_Biological_Process_2021__nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",0.21678402121002555,0.6519208631826122,0.9696969696969697,1.0,1.0,26/56,47.49%,EXOSC4;EXOSC5;EDC3;LSM2;SAMD4B;LSM4;LSM7;CNOT3;CNOT10;TUT7;EXOSC2;DCPS;EDC4;CNOT6;CNOT6L;CNOT9;EXOSC1;EXOSC7;EXOSC9;CNOT1;WDR61;SKIV2L;DCP1B;TUT4;TTC37;CNOT11
prerank,MSigDB_Oncogenic_Signatures__WNT UP.V1 DN,0.19642185550256283,0.6519021583478624,0.981651376146789,1.0,1.0,27/147,21.57%,DIO2;TSPAN5;TAL2;TNNI3;COL9A1;NT5DC2;MEP1A;RASD1;BIK;CNTN1;LHB;APC2;GPX3;STC1;SDSL;SLC22A18;GRIN2C;ADCY4;OLFM1;ADAR;ETV4;SYNGR4;TGFBR3;HEY1;MMP3;TRAPPC5;ISG15
prerank,WikiPathway_2021_Human__Pathways in clear cell renal cell carcinoma WP4018,-0.16811324989499143,-0.6516981133284511,1.0,1.0,1.0,11/83,13.06%,ENPP3;HK3;ENO3;PHGDH;PDGFRA;ALDOB;ACACB;BHLHE41;ALDOC;SHMT1;AKT1
prerank,GO_Biological_Process_2021__regulation of protein metabolic process (GO:0051246),0.2263232943452201,0.6513676111734433,0.9505494505494505,1.0,1.0,25/45,40.09%,FAM83D;ACE;GBA;TMEM9;ODC1;ABCA7;PM20D2;NEDD4L;ROCK2;ANGPTL8;NEDD8;HSP90AB1;CHEK2;HGS;SNF8;APOE;MAPK7;SSH1;TRAF3;WFS1;PARL;FKBP1A;MAP2K5;SHH;FAF1
prerank,MSigDB_Oncogenic_Signatures__ERB2 UP.V1 UP,0.1908664973943337,0.6507453006869649,0.9955357142857143,1.0,1.0,36/173,23.24%,S100P;APLP1;TNNT1;UPK1A;FGF13;BCAM;TTC9;AKR1B10;NOTCH3;GDF15;MVD;NDRG1;LOXL1;PACSIN3;SPAG4;HSPA2;VWA1;METRN;SERHL2;AKR1C2;ZNF467;EPHX1;CRLF1;BCL6;CAMK2N1;TBC1D8;BCL3;P4HA2;HEY1;HOXB7;PTPRU;ARNT2;BACE2;PGPEP1;DRAM1;PCSK1N
prerank,GO_Biological_Process_2021__regulation of cilium assembly (GO:1902017),0.21763344935813178,0.6506425570834311,0.9578947368421052,1.0,1.0,24/59,40.27%,SAXO1;KCTD17;TBC1D16;LIMK2;TBC1D8;MARK4;TBC1D10A;CROCC;TBC1D13;SGSM3;BBS4;TBC1D9B;CEP97;TCHP;YAP1;TBC1D17;DYNC2LI1;CDKL5;TBC1D20;SDCCAG8;HTT;IFT140;TESK1;TBC1D14
prerank,GO_Biological_Process_2021__endoplasmic reticulum mannose trimming (GO:1904380),0.25582557871260514,0.6502707403985116,0.9019607843137255,1.0,1.0,19/19,74.44%,UGGT1;UBA52;UGGT2;MAN1B1;UBC;RPS27A;RNF103;EDEM2;SYVN1;DERL2;MARCHF6;TRIM13;AMFR;RNF139;OS9;UBB;SEL1L;RNF5;RNF185
prerank,Elsevier_Pathway_Collection__WHIM Syndrome,-0.23652874053727307,-0.6497615548041085,0.898876404494382,1.0,1.0,4/16,14.96%,MAP2K1;CXCL12;AKT1;CXCR4
prerank,GO_Biological_Process_2021__regulation of telomere capping (GO:1904353),0.25313797163204804,0.649713157100271,0.9570552147239264,1.0,1.0,3/23,14.41%,NEK2;AURKB;RTEL1
prerank,GO_Biological_Process_2021__regulation of proteolysis (GO:0030162),0.2239873696679563,0.649341512885221,0.9722222222222222,1.0,1.0,10/48,25.38%,TM4SF20;PLK1;CAMK2N1;FADD;PLAT;CSTB;TBC1D10A;CYFIP2;CDK5;NEDD8
prerank,GO_Biological_Process_2021__transcription initiation from RNA polymerase II promoter (GO:0006367),-0.16022124002567056,-0.6492692322727771,1.0,1.0,1.0,20/136,18.88%,ESRRG;NR4A2;NR4A3;NR4A1;NR3C2;ESR1;GTF2H4;PPARGC1A;NR1I2;HDAC9;TAF4B;RORB;PGR;RARB;NOTCH2;NR1I3;NCOR1;NRBF2;AR;NR1H4
prerank,GO_Biological_Process_2021__post-Golgi vesicle-mediated transport (GO:0006892),0.20345761667176201,0.6490926514020244,0.9631578947368421,1.0,1.0,23/88,31.22%,STEAP2;CLVS1;STXBP6;DNAJC6;SCAMP3;CCDC93;RABIF;BLOC1S1;FTL;LLGL1;CCDC22;AP4B1;STX4;AP4M1;ARF1;BLOC1S3;CLTA;HGS;DTNBP1;EXOC4;CORO7;ARRB1;CHMP2A
prerank,Reactome_2022__Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368,0.2582083819696732,0.6484684702364023,0.9137931034482759,1.0,1.0,5/24,16.82%,CYP7A1;AMACR;AKR1C3;AKR1C1;AKR1C2
prerank,WikiPathway_2021_Human__Pancreatic adenocarcinoma pathway WP4263,0.2061588777653289,0.648311770419366,0.9656862745098039,1.0,1.0,6/88,10.06%,E2F1;PIK3R2;PAK3;CDKN2A;E2F2;IKBKG
prerank,GO_Biological_Process_2021__glycerolipid catabolic process (GO:0046503),0.27100503742248394,0.6479922758418292,0.9235294117647059,1.0,1.0,3/18,13.63%,GDPD1;PLA2G4C;PLA2G4F
prerank,Reactome_2022__Death Receptor Signaling R-HSA-73887,0.18943685398245078,0.6479201615927124,1.0,1.0,1.0,34/139,28.24%,ARHGEF39;FGD1;ARHGEF37;IRAK1;ARHGEF10;SORCS3;LINGO1;IKBKG;RNASE1;RASGRF2;ARHGEF11;OBSCN;SQSTM1;TNFRSF10D;PLEKHG2;ARHGEF2;ARHGEF15;ECT2;MAGED1;SHARPIN;OTUD7B;ARHGEF19;RNF31;FADD;HDAC1;MCF2L;NSMAF;CLIP3;NGEF;ITGB3BP;AATF;PLEKHG5;UBA52;NCSTN
prerank,GO_Biological_Process_2021__regulation of cell killing (GO:0031341),-0.2482034885911592,-0.6477587651205203,0.9302325581395349,1.0,1.0,6/16,21.40%,IL10;CR1L;FZD7;WNT5A;CD55;CYBA
prerank,Elsevier_Pathway_Collection__VEGFA/NOTCH1/WNT Cross-talk in Blood Vessel Sprouting and Branching in Cancer,0.2315940436427502,0.6477475087376551,0.9398907103825137,1.0,1.0,8/38,20.91%,LEF1;FOXC1;FLT1;PDPK1;DVL2;DLL4;HEY1;FOXC2
prerank,Elsevier_Pathway_Collection__Interstitial Fibroblasts in Pyelonephritis,-0.1931491918480653,-0.6475123078872526,0.9733333333333334,1.0,1.0,4/40,7.46%,TNF;FOS;PDGFRA;MAP2K1
prerank,GO_Biological_Process_2021__positive regulation of protein processing (GO:0010954),-0.2352408775145276,-0.6474566070797455,0.8846153846153846,1.0,1.0,5/17,20.75%,CCBE1;KLKB1;NLRC4;ADAM8;LPCAT3
prerank,KEGG_2021_Human__Thyroid cancer,0.2355744671910329,0.6470957122493722,0.9281767955801105,1.0,1.0,15/37,34.58%,LEF1;TCF7;PPARG;HRAS;TPR;MAP2K2;MYC;CTNNB1;CDKN1A;RXRG;TCF7L1;RXRB;TPM3;DDB2;BAX
prerank,GO_Biological_Process_2021__cellular response to decreased oxygen levels (GO:0036294),0.2140928137714624,0.6470380351896206,0.9740932642487047,1.0,1.0,11/67,20.23%,MT3;TERT;RGCC;SCN2A;NDRG1;LMNA;HILPDA;SLC8A3;EGLN1;SUV39H1;TSC1
prerank,KEGG_2021_Human__Hepatitis C,-0.16447208985949713,-0.6468289584635069,1.0,1.0,1.0,12/139,8.82%,CLDN4;CLDN10;CXCL10;IFNG;TNF;PPP2R2B;CLDN8;FASLG;TLR3;MAP2K1;PIK3CD;RSAD2
prerank,GO_Biological_Process_2021__negative regulation of TOR signaling (GO:0032007),0.22763923077278553,0.6466762570494966,0.9239766081871345,1.0,1.0,13/38,36.80%,PRKAA2;CASTOR2;CASTOR1;TSC1;TSC2;SPAAR;ARNTL;SH3BP4;KPTN;NPRL3;DDIT4;NPRL2;AKT1S1
prerank,GO_Biological_Process_2021__protein alkylation (GO:0008213),-0.22873404091678204,-0.6464453405460149,0.9466666666666667,1.0,1.0,21/21,77.15%,BHMT;PCMT1;ETFBKMT;VCPKMT;FAM98B;CAMKMT;PRMT2;METTL22;EEF1AKMT2;FAM98A;GSPT1;LCMT1;ETF1;EEF1AKMT1;PRMT1;METTL21A;CSKMT;SNRPD3;PRMT3;SNRPB;EEF2KMT
prerank,Elsevier_Pathway_Collection__EGFR Nuclear Signaling in Colorectal Cancer,0.24892087663947213,0.6464114160785066,0.9053254437869822,1.0,1.0,6/22,29.80%,E2F1;AURKA;EGF;PRKDC;MDC1;PCNA
prerank,GO_Biological_Process_2021__positive regulation of translation (GO:0045727),0.19609691900512374,0.646372626207324,0.9805825242718447,1.0,1.0,52/92,48.14%,AGO2;HABP4;PRR16;JMJD4;PASK;RBM3;BCL3;NSUN5;EIF5A2;PRKDC;EIF3E;NPM1;METTL3;LARP1;POLR2G;EIF3D;UPF3B;UQCC2;POLDIP3;RPS4X;FMR1;RPUSD3;COA3;CDC123;UHMK1;MPV17L2;METTL5;DHX9;VIM;FASTKD3;RPL5;MRPS27;FXR2;MTOR;RPS6KB2;NAT10;EIF2B5;EIF6;YTHDF2;EIF2S3;PKM;RPS9;EIF3C;EEF2;RPL26;EIF4A3;YTHDF3;FXR1;RPUSD4;PCIF1;RCC1L;CIRBP
prerank,GO_Biological_Process_2021__hepaticobiliary system development (GO:0061008),-0.2199722905653884,-0.6462946097414455,0.9069767441860465,1.0,1.0,3/20,12.65%,NKX2-8;CITED2;LSR
prerank,GO_Biological_Process_2021__regulation of stress-activated MAPK cascade (GO:0032872),0.21722789369952317,0.646079181907325,0.9787234042553191,1.0,1.0,3/48,5.17%,PAGE4;MAPK8IP2;FOXM1
prerank,GO_Biological_Process_2021__transcription elongation from RNA polymerase II promoter (GO:0006368),0.20798343216224097,0.6458554578206435,0.9629629629629629,1.0,1.0,35/65,48.98%,ELL3;ELOC;POLR2L;ELOB;POLR2K;NELFE;POLR2G;POLR2H;ADRM1;NELFA;POLR2I;POLR2J;CTDP1;SSRP1;SUPT5H;NELFB;POLR2A;ERCC2;ELL;POLR2B;GTF2F1;SUPT6H;POLR2F;CDK9;ERCC3;WDR61;SUPT16H;CCNT2;GTF2H2;PAF1;LEO1;MLLT1;CDC73;NCBP2;GTF2H5
prerank,GO_Biological_Process_2021__positive regulation of macrophage migration (GO:1905523),0.2566464260911889,0.6458256369943207,0.9216867469879518,1.0,1.0,3/19,10.27%,MDK;MSTN;CXCL17
prerank,Reactome_2022__p75NTR Signals Via NF-kB R-HSA-193639,-0.2362501881655951,-0.6457815839165431,0.9354838709677419,1.0,1.0,3/16,14.75%,NGFR;NGF;MYD88
prerank,GO_Biological_Process_2021__regulation of type I interferon-mediated signaling pathway (GO:0060338),0.23430894016740725,0.6455586580228792,0.9347826086956522,1.0,1.0,7/30,25.49%,DCST1;RNASEL;MAVS;FADD;ISG15;METTL3;HSP90AB1
prerank,GO_Biological_Process_2021__myelination (GO:0042552),0.22157299999987973,0.6455241092562651,0.9640718562874252,1.0,1.0,6/46,12.71%,MPZ;HES5;ARHGEF10;CNTNAP1;SCN2A;ABCD1
prerank,WikiPathway_2021_Human__Apoptosis WP254,0.20303548749176495,0.6450333180120252,0.9797979797979798,1.0,1.0,6/83,10.06%,IGF2;TP73;CDKN2A;BIRC5;HELLS;IKBKG
prerank,Elsevier_Pathway_Collection__Exocytosis: Vesicle Trafficking,0.26755241385366463,0.6450109993189201,0.901840490797546,1.0,1.0,5/18,34.06%,RAB13;RAB4A;MYRIP;KIFAP3;KIF3B
prerank,Elsevier_Pathway_Collection__Proteins Involved in Mantle Cell Lymphoma,-0.22647863603534427,-0.6449607603831664,0.9518072289156626,1.0,1.0,8/19,28.92%,CD40LG;AKT1;ING1;TNFSF13B;GSTP1;FMOD;MCPH1;STAT3
prerank,MSigDB_Oncogenic_Signatures__GLI1 UP.V1 UP,-0.20853714794181233,-0.6444100104996504,0.922077922077922,1.0,1.0,8/23,30.58%,PTH1R;IGFBP6;HLA-DQB1;SAR1A;M6PR;CCND2;TMOD3;WEE1
prerank,KEGG_2021_Human__SNARE interactions in vesicular transport,-0.2064096645121576,-0.6441798478070371,0.9726027397260274,1.0,1.0,33/33,79.39%,STX11;STX19;SEC22B;STX3;VTI1B;STX17;BET1;STX7;VTI1A;GOSR1;STX16;BET1L;VAMP3;VAMP8;STX5;VAMP2;SNAP23;STX8;BNIP1;VAMP7;SNAP29;GOSR2;STX2;VAMP1;USE1;YKT6;STX18;VAMP4;STX6;STX1B;STX4;VAMP5;STX1A
prerank,"Elsevier_Pathway_Collection__Apoptosis of Cochlear Hair Cells (Noise-Induced, Mouse Model)",0.25288183488761534,0.6439296306374309,0.9401197604790419,1.0,1.0,4/22,22.72%,NOX4;NOX1;ROCK2;AIFM1
prerank,Elsevier_Pathway_Collection__Cardiovascular Effects in Hyperthyroidism,0.2269329575949916,0.6438671430319418,0.9590643274853801,1.0,1.0,8/38,25.99%,TNNI3;ADCY6;PDPK1;THRA;PLCG1;EIF4EBP2;MAP2K2;PTK2
prerank,GO_Biological_Process_2021__negative regulation of focal adhesion assembly (GO:0051895),0.2726758634236019,0.6435956178397796,0.8987341772151899,1.0,1.0,3/16,17.92%,SRC;APOD;ACVRL1
prerank,GO_Biological_Process_2021__negative regulation of cell-substrate junction organization (GO:0150118),0.2726758634236019,0.6435956178397796,0.8987341772151899,1.0,1.0,3/16,17.92%,SRC;APOD;ACVRL1
prerank,Elsevier_Pathway_Collection__AMPK Signaling,0.22729511222018978,0.6431433547985421,0.9111111111111111,1.0,1.0,16/41,32.33%,RASGRF1;SLC2A4;CPT1B;ACACA;HDAC5;HMGCR;LIPE;TSC2;CRTC2;STK11IP;MAP2K2;STRADA;RHEB;ULK1;LONP1;MLST8
prerank,GO_Biological_Process_2021__response to organonitrogen compound (GO:0010243),0.22554778368281314,0.6430569471582004,0.9392265193370166,1.0,1.0,3/34,11.51%,BRSK2;PRKN;GPIHBP1
prerank,Reactome_2022__Formation Of RNA Pol II Elongation Complex R-HSA-112382,0.20889796905900532,0.643041819408045,0.9633507853403142,1.0,1.0,33/55,48.98%,ELOC;POLR2L;ELOB;POLR2K;NELFE;POLR2G;POLR2H;NELFA;POLR2I;POLR2J;CTDP1;SSRP1;SUPT5H;NELFB;DMAP1;POLR2A;ERCC2;ELL;POLR2B;GTF2F1;SUPT6H;POLR2F;CDK9;ERCC3;SUPT16H;CCNT2;GTF2H2;PAF1;LEO1;MLLT1;CDC73;NCBP2;GTF2H5
prerank,GO_Biological_Process_2021__regulation of phosphorylation (GO:0042325),-0.1591831410976719,-0.6424650893262305,1.0,1.0,1.0,6/121,4.86%,GCK;EREG;DSCAM;CCL5;INHBA;STAP1
prerank,WikiPathway_2021_Human__Methionine De Novo and Salvage Pathway WP3580,-0.22601631264361371,-0.6423758252806224,0.9444444444444444,1.0,1.0,4/22,14.62%,BHMT;TAT;MAT1A;MSRA
prerank,Reactome_2022__MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,0.19400396945158466,0.6412642608775744,0.9903381642512077,1.0,1.0,11/111,14.29%,S100A1;MAPK11;SAA2;IRAK1;MAP3K8;LRRC14;IKBKG;IRAK2;CD36;NFKB2;MAPKAPK2
prerank,Reactome_2022__Rab Regulation Of Trafficking R-HSA-9007101,0.19334102183137136,0.6411725262402854,0.9857142857142858,1.0,1.0,32/120,33.19%,MPZ;TBC1D16;RIN1;SBF1;GDI1;CHML;ANKRD27;TSC1;RAB9B;TRAPPC9;TRAPPC5;TBC1D25;DENND4B;TSC2;TBC1D10A;RAB13;DENND4C;TBC1D13;TRAPPC2L;RAB4A;DENND6B;RABGEF1;ULK1;RAB43;RAB3GAP2;DENND5A;TRAPPC1;HPS4;TRAPPC6A;RINL;TBC1D17;GABARAP
prerank,GO_Biological_Process_2021__regulation of cellular component organization (GO:0051128),0.18988261060780853,0.6410918244005975,0.9952153110047847,1.0,1.0,54/134,38.94%,PAPPA2;CDH13;HJURP;KIF14;SPHK1;MKI67;LAMTOR2;CD36;AURKA;ARHGEF11;PACSIN3;MELTF;ABL2;ROCK2;NEDD4;SNCAIP;TRAF2;MUC12;MARK4;TAOK2;TSC2;HCFC1;CAMSAP2;ARFGAP1;RAB4A;RUFY1;HIP1;MAD2L2;GFAP;AGT;RAPGEF1;PARK7;APOE;DAB2IP;RUFY2;BAP1;NCLN;SGK1;HNRNPU;SSRP1;CAMSAP3;TJP1;HSPA8;RPTOR;ABL1;EGLN2;SETD1A;HIP1R;PLCE1;TFRC;AP2S1;PACSIN2;ATAD3A;HSP90AA1
prerank,Elsevier_Pathway_Collection__V(D)J Recombination Activation,0.2404734230583097,0.6409516394967018,0.9668508287292817,1.0,1.0,5/34,14.55%,LEF1;EBF1;RAG1;FLT3LG;PAX5
prerank,WikiPathway_2021_Human__Common Pathways Underlying Drug Addiction WP2636,0.22378986080409538,0.64039689899668,0.9562841530054644,1.0,1.0,5/36,15.60%,GRIN1;CAMK2A;GRIN2A;GRM1;PRKCA
prerank,Elsevier_Pathway_Collection__PPARGC1A Repression in Huntington Disease,0.267115154845406,0.6403889590871259,0.9627329192546584,1.0,1.0,9/18,42.76%,PPARG;HMGCR;HMGCS1;GPX1;TFB2M;HTT;NRF1;PPARD;SOD2
prerank,KEGG_2021_Human__Protein export,-0.2276363356664872,-0.6400805114909038,0.9746835443037974,1.0,1.0,23/23,77.26%,SEC61A2;SEC62;SRPRA;IMMP1L;SRP54;SPCS3;SEC63;SEC11A;SRP68;SRP72;IMMP2L;SPCS2;SRP19;SEC61A1;SRP14;SPCS1;SEC61B;SRPRB;OXA1L;HSPA5;SRP9;SEC11C;SEC61G
